state,district,women_rape_sec_64_6870_71_bnssec376_ipc_rape_total_ab,women_a_women_18_years_and_above,women_b_girls_below_18_years,women_sexual_intercourse_by_employing_deceitful_means_sec_69_bns,women_murder_with_rapegang_rape_sec_103_rw_sec_64_6870_71_bns_sec_302_rw_376_ipc,women_attempt_to_commit_rape_sec_64_rw_62_bnssec376_rw_511_ipc_attempt_to_commit_rape_total_ab,women_assault_on_women_with_intent_to_outrage_her_modesty_sec_74_bnssec354_ipc_assault_on_women_with_intent_to_outrage_her_modesty_total_ab,women_sexual_harassment_sec_75_bnssec354a_ipc_sexual_harassment_total_ab,women_assault_or_use_of_criminal_force_with_intent_to_disrobe_sec_76_bnssec_354b_ipc_assault_or_use_of_criminal_force_with_intent_to_disrobe_total_ab,women_voyeurism_sec_77_bnssec_354c_ipc_voyeurism_total_ab,women_stalking_sec_78_bnssec_354d_ipc_stalking_total_ab,women_insult_to_the_modesty_of_women_sec_79_bnssec_509_ipc_insult_to_the_modesty_of_women_total_ab,women_dowry_deaths_sec_80_bns_sec_304b_ipc,women_cruelty_by_husband_or_his_relatives_sec_85_bnssec_498_a_ipc,women_kidnapping_or_abducting_or_inducing_women_to_compel_her_for_marriage_sec_87_bnssec_366_ipc_kidnapping_or_abducting_or_inducing_women_to_compel_her_for_marriage_total_ab,women_miscarriage_sec_88_to_90_bnssec_313_and_314_ipc,women_procuration_of_minor_girls_sec_96_bnssec_366a_ipc,women_selling_of_girls_for_prostitution_sec_98_bnssec_372_ipc,women_buying_of_girls_for_prostitution_sec_99_bnssec_373_ipc,women_abetment_to_suicides_of_women_us_107108_bnssec_305306_ipc,women_acid_attack_sec_1241_bnssec_326a_ipc,women_attempt_to_acid_attack_sec_1242_bnssec_326b_ipc,women_kidnapping_abduction_of_women_kidnapping_abduction_of_women_total_abcde,women_a_k_a_sec137_138_bnssec_363_ipc,women_kidnapping_abduction_of_women_b_k_a_in_order_to_murder_sec1401_bnssec_364_ipc,women_c_kidnapping_for_ransom_sec_1402_bnssec_364a_ipc,women_d_importation_of_girls_from_foreign_country_sec_141_bnssec_366_b_ipc,women_kidnapping_abduction_of_women_e_ka_of_women_others_sec_1403_1404142_bnssec_365_367_368_ipc,women_total_ipcbns_crimes_against_women,women_dowry_prohibition_act_1961,women_immoral_traffic_prevention_act_1956_women_victim_cases_only_immoral_traffic_prevention_act_total_abcde,women_a_procuring_inducing_children_for_the_sake_of_prostitution_sec_5,women_b_detaining_a_person_in_premises_where_prostitution_is_carried_onsec_6,women_immoral_traffic_prevention_act_1956_women_victim_cases_only_c_prostitution_in_or_in_the_vicinity_of_public_places_sec_7,women_d_seducing_or_soliciting_for_purpose_of_prostitution_sec_8,women_e_other_sections_under_itp_act,women_protection_of_women_from_domestic_violence_act_2005,women_cyber_crimesinformation_technology_act_women_centric_crimes_only_cyber_crimesinformation_technology_act_total_ab,women_a_publishing_or_transmitting_of_sexually_explicit_material_sec_67a67bgirls_it_act,women_b_other_women_centric_cyber_crimes_ex_blackmailingdefamationmorphingfake_profile,women_protection_of_children_from_sexual_violence_act_girl_child_victims_only_pocso_act_total_abcde,women_a_pocso_act_sec_4_6,women_b_pocso_act_sec_8_10,women_protection_of_children_from_sexual_violence_act_girl_child_victims_only_c_pocso_act_sec_12,women_d_pocso_act_sec_14_15,women_e_pocso_act_sec_17_22,women_indecent_representation_of_women_prohibition_act_1986,women_total_sll_crimes_against_women,women_total_crime_against_women_ipcbns_sll_crimes
Andhra Pradesh,Alluri Sitharama Raju,18,0,0,3,1,0,5,11,0,0,2,2,0,46,0,0,0,0,0,3,0,0,2,2,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,14,107
Andhra Pradesh,Anakapalli,15,0,0,0,0,2,76,29,9,4,20,33,0,149,0,0,0,0,0,10,0,0,15,14,0,0,0,1,362,0,1,0,0,1,0,0,0,0,0,0,27,19,2,6,0,0,0,28,390
Andhra Pradesh,Anantapuramu,11,6,3,1,0,4,86,29,7,2,55,25,3,420,9,0,6,0,0,23,0,0,4,4,0,0,0,0,685,0,0,0,0,0,0,0,0,1,1,0,61,28,9,24,0,0,0,62,747
Andhra Pradesh,Annamayya,5,1,9,0,0,0,14,16,1,2,20,57,3,185,10,0,1,0,0,6,0,1,2,2,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,18,13,0,5,0,0,0,18,341
Andhra Pradesh,Bapatla,11,0,1,3,0,5,86,35,1,9,19,95,3,347,1,0,0,0,0,9,0,0,1,1,0,0,0,0,625,0,0,0,0,0,0,0,0,1,0,1,61,31,11,19,0,0,0,62,687
Andhra Pradesh,Chittoor,8,6,1,0,1,9,87,34,6,1,15,10,4,277,7,0,0,0,0,10,0,0,11,11,0,0,0,0,480,0,4,0,0,0,0,4,0,0,0,0,40,31,0,9,0,0,0,44,524
Andhra Pradesh,Dr Br Ambedkar Konaseema,27,0,4,1,0,4,97,33,6,8,19,46,1,332,4,0,3,0,0,4,0,0,22,19,0,0,0,3,607,0,1,0,0,0,0,1,0,0,0,0,60,39,14,6,1,0,0,61,668
Andhra Pradesh,East Godavari,31,1,2,0,1,2,81,58,7,6,55,68,4,382,3,0,1,0,0,8,0,0,19,16,0,0,0,3,726,0,0,0,0,0,0,0,0,0,0,0,65,31,31,3,0,0,0,65,791
Andhra Pradesh,Eluru,16,0,4,9,0,5,113,38,28,2,71,132,2,462,4,0,0,0,0,10,0,0,15,15,0,0,0,0,907,0,1,0,0,0,0,1,0,9,2,7,158,62,26,70,0,0,0,168,1075
Andhra Pradesh,Guntakal Railway,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7
Andhra Pradesh,Guntur,27,1,9,6,0,6,136,53,4,13,53,522,4,673,10,0,5,0,0,19,0,1,30,24,0,0,0,6,1562,0,7,0,0,0,0,7,0,0,0,0,114,52,55,5,2,0,0,121,1683
Andhra Pradesh,Kakinada,22,1,13,3,0,9,118,33,2,3,23,66,4,395,14,0,0,0,0,6,0,0,8,0,0,0,0,8,706,0,0,0,0,0,0,0,0,9,8,1,77,43,29,1,0,4,0,86,792
Andhra Pradesh,Krishna,25,0,8,3,0,3,108,46,13,8,56,179,1,469,8,0,0,0,0,22,0,0,114,114,0,0,0,0,1055,0,0,0,0,0,0,0,0,4,4,0,104,53,48,3,0,0,0,108,1163
Andhra Pradesh,Kurnool,11,6,0,0,0,4,96,26,10,4,33,169,0,424,6,0,2,0,0,5,0,0,1,1,0,0,0,0,791,0,0,0,0,0,0,0,0,3,3,0,64,31,12,12,9,0,0,67,858
Andhra Pradesh,Nandyal,0,1,2,3,0,3,110,28,8,3,27,283,1,287,3,1,3,0,0,14,0,0,3,1,0,1,0,1,777,1,0,0,0,0,0,0,0,4,4,0,63,31,2,30,0,0,0,68,845
Andhra Pradesh,Ntr,25,0,0,1,0,0,78,65,7,14,156,208,5,821,0,0,0,0,0,22,0,0,3,3,0,0,0,0,1405,2,40,40,0,0,0,0,0,0,0,0,209,73,24,112,0,0,0,251,1656
Andhra Pradesh,Palnadu,14,0,1,0,0,0,72,25,2,3,19,220,0,298,1,0,0,0,0,13,0,0,3,3,0,0,0,0,670,0,4,0,0,0,0,4,0,1,0,1,20,10,2,3,5,0,0,25,695
Andhra Pradesh,Parvathipuram Manyam,8,0,0,2,0,1,36,5,0,0,8,27,1,81,0,1,0,0,0,2,0,0,1,1,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,16,10,5,1,0,0,0,16,189
Andhra Pradesh,Prakasam,14,2,1,0,0,3,136,61,4,8,31,5,7,446,3,3,0,0,0,10,0,0,6,6,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,89,45,16,27,0,1,0,89,826
Andhra Pradesh,Sri Potti Sriramulu Nellore,14,1,7,3,0,9,156,24,6,10,52,98,2,421,8,0,0,0,0,13,1,0,0,0,0,0,0,0,817,1,0,0,0,0,0,0,0,0,0,0,51,49,2,0,0,0,0,52,869
Andhra Pradesh,Sri Sathya Sai,12,0,11,0,0,13,119,38,6,6,25,65,3,220,11,0,4,0,0,12,0,0,2,1,0,0,0,1,536,0,0,0,0,0,0,0,0,0,0,0,39,28,10,1,0,0,0,39,575
Andhra Pradesh,Srikakulam,15,0,0,0,0,1,100,16,7,3,20,4,3,308,0,0,0,0,0,7,0,0,2,1,0,0,0,1,486,0,0,0,0,0,0,0,0,1,1,0,44,28,2,14,0,0,0,45,531
Andhra Pradesh,Tirupati,16,2,0,2,3,4,163,51,9,10,28,319,7,370,2,0,2,0,0,15,0,0,8,8,0,0,0,0,1009,0,4,4,0,0,0,0,0,6,5,1,58,40,18,0,0,0,0,68,1077
Andhra Pradesh,Viiayawada Railway,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Andhra Pradesh,Visakhapatnam,45,0,3,4,0,0,136,18,4,8,79,77,6,646,3,1,0,0,0,10,0,0,12,10,0,0,0,2,1049,0,4,0,0,0,0,4,0,3,0,3,126,81,35,10,0,0,0,133,1182
Andhra Pradesh,Vizianagaram,22,0,0,1,0,1,55,20,9,0,20,64,1,240,0,0,0,0,0,3,0,0,5,5,0,0,0,0,441,0,13,0,0,0,0,13,0,1,1,0,54,35,5,12,0,2,0,68,509
Andhra Pradesh,West Godavari,24,0,0,1,0,10,65,30,30,5,54,59,2,189,0,0,0,0,0,11,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,98,39,13,46,0,0,0,98,578
Andhra Pradesh,Ysr,5,2,1,2,1,4,55,17,3,1,17,121,4,277,3,0,0,0,0,13,0,0,0,0,0,0,0,0,523,10,0,0,0,0,0,0,0,0,0,0,47,23,23,1,0,0,0,57,580
Arunachal Pradesh,Anjaw,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,3
Arunachal Pradesh,Changlang,2,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Arunachal Pradesh,Crime Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5
Arunachal Pradesh,Dibang Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Kameng East,10,0,0,0,0,0,7,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,32
Arunachal Pradesh,Kameng West,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Arunachal Pradesh,Kurung Kumey,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arunachal Pradesh,Lohit,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Arunachal Pradesh,Longding,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,16
Arunachal Pradesh,Lower Dibang Valley,4,0,0,0,0,0,0,6,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Arunachal Pradesh,Papum Pare City,10,0,0,4,1,1,15,2,3,0,2,9,0,29,0,0,0,0,0,2,0,0,16,16,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,7,101
Arunachal Pradesh,Papum Pare Rural,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Arunachal Pradesh,Siang East,13,0,0,1,0,1,2,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Arunachal Pradesh,Siang Upper,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4
Arunachal Pradesh,Siang West,5,1,0,0,0,2,1,3,0,0,1,1,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,23
Arunachal Pradesh,Subansiri Lower,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,5
Arunachal Pradesh,Subansiri Upper,5,0,0,0,0,0,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Arunachal Pradesh,Tawang,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
Arunachal Pradesh,Tirap,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Arunachal Pradesh,Namsai,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Arunachal Pradesh,Siang,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Arunachal Pradesh,Kamle,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Arunachal Pradesh,Kra Dadi,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4
Arunachal Pradesh,Lower Siang,2,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Arunachal Pradesh,Leparada,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6
Arunachal Pradesh,Shiyomi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arunachal Pradesh,Pakkessang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Assam,Bieo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,Barpeta,26,20,0,0,0,1,0,28,39,1,4,0,10,27,20,0,11,0,0,0,0,0,45,0,0,0,0,45,212,0,0,0,0,0,0,0,0,0,0,0,86,69,17,0,0,0,0,86,298
Assam,Baksa,5,3,19,1,0,0,12,3,3,1,2,1,2,4,22,0,0,0,0,3,0,0,22,17,0,0,0,5,81,2,0,0,0,0,0,0,0,9,9,0,44,33,11,0,0,0,0,55,136
Assam,Bongaigaon,55,18,4,0,0,2,25,5,11,0,4,0,0,13,22,0,0,0,0,0,0,0,77,6,0,0,0,71,214,0,0,0,0,0,0,0,0,3,3,0,118,89,20,8,1,0,0,121,335
Assam,Cid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,Cachar,39,176,0,0,0,4,73,1,12,0,0,7,5,104,176,0,110,0,0,0,0,0,90,24,0,0,0,66,621,17,0,0,0,0,0,0,0,0,0,0,111,74,27,8,2,0,0,128,749
Assam,Chirang,15,2,11,0,0,5,17,10,4,1,0,0,3,16,13,0,4,0,0,3,0,0,16,14,0,0,0,2,107,0,0,0,0,0,0,0,0,0,0,0,72,59,5,8,0,0,0,72,179
Assam,Darrang,23,5,42,2,1,9,24,2,3,0,0,0,0,25,47,0,0,0,0,9,1,0,10,5,0,0,0,5,156,2,0,0,0,0,0,0,0,13,13,0,122,87,13,19,3,0,0,137,293
Assam,Dhemaji,13,2,49,7,0,1,13,4,1,0,1,0,1,17,51,0,0,0,0,2,0,0,10,5,0,0,0,5,121,1,0,0,0,0,0,0,0,1,1,0,43,26,16,1,0,0,0,45,166
Assam,Dhubri,78,18,0,4,0,15,34,3,25,1,1,4,3,30,18,0,1,0,0,0,0,0,115,21,0,0,0,94,332,2,4,0,0,0,0,4,0,2,2,0,276,209,53,12,1,1,0,284,616
Assam,Dibrugarh,18,26,0,4,0,0,18,8,7,2,4,0,2,51,26,0,0,0,0,8,0,0,31,28,0,0,0,3,179,14,0,0,0,0,0,0,0,0,0,0,97,71,23,3,0,0,0,111,290
Assam,Grp,0,2,2,0,0,0,5,5,0,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,20
Assam,Goalpara,32,19,0,1,0,0,32,0,0,0,0,0,10,41,19,0,0,0,0,2,0,0,28,9,0,1,0,18,165,3,0,0,0,0,0,0,0,0,0,0,73,52,10,3,1,7,0,76,241
Assam,Golaghat,23,75,0,1,0,17,11,0,1,0,1,0,4,8,75,0,0,0,0,0,0,0,20,4,0,0,0,16,161,5,1,0,0,0,0,1,0,0,0,0,72,54,15,3,0,0,0,78,239
Assam,Guwahati City,69,16,114,0,0,9,36,45,20,7,20,0,1,125,130,2,32,0,0,10,0,0,117,57,0,0,0,60,623,11,3,0,3,0,0,0,0,13,13,0,189,107,54,25,3,0,0,216,839
Assam,Hailakandi,28,26,0,2,0,0,14,1,10,0,1,1,3,29,26,0,1,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,75,75,0,0,0,0,0,75,191
Assam,Hamren,5,3,7,0,0,0,6,3,1,0,0,0,0,2,10,0,0,0,0,0,0,0,3,2,0,0,0,1,30,0,0,0,0,0,0,0,0,1,1,0,10,7,1,0,2,0,0,11,41
Assam,Jorhat,17,2,0,0,0,2,23,3,5,6,7,0,4,27,2,0,15,0,0,0,0,0,28,26,0,0,0,2,139,0,0,0,0,0,0,0,0,0,0,0,83,50,27,4,2,0,0,83,222
Assam,Kamrup,49,100,0,3,5,14,50,52,6,3,7,16,11,171,100,2,3,0,0,1,1,0,92,66,0,0,0,26,586,29,0,0,0,0,0,0,0,0,0,0,127,86,19,14,2,6,0,156,742
Assam,Karbi Anglong,4,2,19,0,1,3,1,2,0,0,0,0,1,9,21,0,0,0,0,0,0,0,35,22,0,0,0,13,77,0,0,0,0,0,0,0,0,0,0,0,48,38,9,1,0,0,0,48,125
Assam,Karimganj,49,20,49,1,0,7,6,9,4,0,2,0,6,217,69,0,19,0,0,0,0,0,25,19,0,0,0,6,414,0,0,0,0,0,0,0,0,0,0,0,58,42,11,5,0,0,0,58,472
Assam,Kokrajhar,24,0,0,0,0,5,28,3,0,0,0,4,1,21,0,0,0,0,0,3,0,0,53,53,0,0,0,0,142,5,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,0,75,217
Assam,Lakhimpur,28,7,41,0,0,0,23,0,0,0,2,0,1,50,48,0,3,0,0,1,0,0,60,0,0,0,0,60,216,0,0,0,0,0,0,0,0,8,8,0,108,80,28,0,0,0,0,116,332
Assam,Morigaon,49,9,15,6,0,4,44,6,8,0,1,2,3,42,24,0,3,0,0,3,0,0,151,24,0,0,0,127,346,2,0,0,0,0,0,0,0,0,0,0,133,114,9,6,1,3,0,135,481
Assam,Dima Hasao,1,4,2,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,6,3,1,1,0,1,0,7,17
Assam,Nagaon,59,82,0,5,0,11,77,36,10,0,4,0,7,160,82,0,10,0,0,5,1,1,167,161,0,1,0,5,635,3,6,0,0,0,0,6,0,3,3,0,150,125,19,6,0,0,0,162,797
Assam,Nalbari,25,12,14,0,0,3,42,4,37,1,1,13,3,24,26,0,1,0,0,3,0,0,30,27,0,1,0,2,213,10,0,0,0,0,0,0,0,0,0,0,52,29,10,13,0,0,0,62,275
Assam,Rpo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,Sou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,Stf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assam,Sibsagar,6,0,0,0,0,4,7,0,2,0,0,0,0,6,0,0,0,0,0,3,0,0,6,6,0,0,0,0,34,0,0,0,0,0,0,0,0,4,4,0,53,38,12,3,0,0,0,57,91
Assam,Sonitpur,42,59,0,2,0,21,22,5,5,0,2,0,0,65,59,1,18,0,0,0,0,0,13,2,0,1,0,10,255,2,2,0,0,0,0,2,0,0,0,0,136,105,18,13,0,0,0,140,395
Assam,Tinsukia,17,19,0,2,0,1,9,7,7,2,0,0,2,21,19,1,0,0,0,6,0,0,79,79,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,79,76,3,0,0,0,0,79,252
Assam,Udalguri,24,32,0,0,0,1,12,5,5,1,1,0,2,10,32,0,1,0,0,3,0,0,49,4,1,0,0,44,146,5,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,51,197
Assam,Sadia,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,9,4,0,0,0,5,17,3,0,0,0,0,0,0,0,0,0,0,19,15,4,0,0,0,0,22,39
Assam,Majuli,3,26,0,0,0,0,7,0,0,2,2,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,17,14,3,0,0,0,0,17,59
Assam,Biswanath,18,8,36,4,0,0,21,0,0,0,0,0,1,16,44,0,15,0,0,3,0,0,41,17,0,0,0,24,163,0,0,0,0,0,0,0,0,0,0,0,80,59,16,5,0,0,0,80,243
Assam,Hojai,36,43,92,0,0,9,8,9,11,0,3,0,3,49,135,0,33,0,0,1,0,0,22,11,0,0,0,11,319,1,2,0,0,0,0,2,0,14,14,0,96,68,22,6,0,0,0,113,432
Assam,South Salmara,17,4,4,0,0,5,1,1,11,0,0,0,2,11,8,0,42,0,0,2,1,0,13,8,0,0,0,5,114,3,0,0,0,0,0,0,0,4,4,0,57,42,12,3,0,0,0,64,178
Assam,Charaideo,7,12,0,0,0,0,9,0,10,0,0,0,0,5,12,0,0,0,0,0,0,0,16,16,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,37,26,9,2,0,0,0,37,96
Assam,Bajali,7,5,0,3,0,0,2,0,1,0,0,0,0,29,5,0,5,0,0,4,0,0,7,2,0,0,0,5,63,0,0,0,0,0,0,0,0,4,4,0,19,16,2,1,0,0,0,23,86
Assam,Tamulpur,13,6,0,1,0,2,30,2,2,0,0,1,2,10,6,0,0,0,0,7,0,0,44,39,0,0,0,5,120,0,0,0,0,0,0,0,0,1,1,0,44,32,7,4,0,1,0,45,165
Bihar,Araria,46,108,164,0,1,0,0,0,0,0,0,0,31,34,272,0,0,1,2,0,0,0,26,18,0,0,0,8,413,119,2,2,0,0,0,0,0,0,0,0,42,36,3,3,0,0,0,163,576
Bihar,Arwal,7,29,34,0,0,0,0,0,1,0,0,0,12,11,63,0,0,0,0,0,0,0,20,17,0,0,0,3,114,35,0,0,0,0,0,0,0,0,0,0,22,5,12,5,0,0,0,57,171
Bihar,Aurangabad,23,193,60,0,0,0,13,0,0,0,0,0,26,62,253,0,0,0,0,0,0,0,65,65,0,0,0,0,442,123,2,0,0,2,0,0,0,0,0,0,98,18,49,19,12,0,0,223,665
Bihar,Bagaha,16,70,69,0,1,0,1,0,0,0,0,0,18,23,139,0,0,0,0,0,0,0,7,7,0,0,0,0,205,36,0,0,0,0,0,0,0,2,2,0,31,11,12,8,0,0,0,69,274
Bihar,Banka,10,40,41,0,0,0,1,0,2,0,0,0,15,18,81,0,0,0,0,0,0,0,23,17,0,0,0,6,150,51,0,0,0,0,0,0,0,0,0,0,99,18,10,0,71,0,0,150,300
Bihar,Begusarai,31,351,84,0,0,0,5,0,0,0,0,0,22,23,435,0,0,0,0,0,0,0,130,40,0,0,0,90,646,91,0,0,0,0,0,0,0,2,2,0,35,27,8,0,0,0,0,128,774
Bihar,Bettiah,43,108,46,0,0,0,1,0,0,0,0,5,26,55,154,0,0,0,0,0,4,0,144,19,0,0,0,125,432,125,0,0,0,0,0,0,0,0,0,0,167,34,129,4,0,0,0,292,724
Bihar,Kaimur(Bhabhua),24,86,108,0,0,0,17,0,0,0,0,0,18,27,194,0,0,0,0,0,0,0,87,84,0,0,0,3,367,46,0,0,0,0,0,0,0,0,0,0,38,20,10,8,0,0,0,84,451
Bihar,Bhagalpur,39,215,270,0,0,0,6,0,0,0,0,0,25,69,485,0,0,0,0,0,0,0,1,0,0,1,0,0,625,123,0,0,0,0,0,0,0,0,0,0,128,40,69,19,0,0,0,251,876
Bihar,Bhojpur,21,136,89,0,1,0,8,5,4,4,5,0,28,51,225,0,0,0,0,0,2,0,112,67,0,0,0,45,466,93,0,0,0,0,0,0,0,9,0,9,48,15,30,3,0,0,0,150,616
Bihar,Buxar,13,67,117,0,0,0,0,7,0,0,0,0,16,26,184,0,0,0,0,0,0,0,21,4,0,0,0,17,267,79,0,0,0,0,0,0,0,0,0,0,37,17,20,0,0,0,0,116,383
Bihar,Darbhanga,39,116,314,0,0,0,2,0,0,0,0,0,19,65,430,0,0,0,0,0,0,0,93,55,0,0,0,38,648,177,0,0,0,0,0,0,0,21,0,21,47,30,10,7,0,0,0,245,893
